Survived,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
0,1.0,0.45,0.0,0.0,0.8029411764705883,0.020494635090094415,0.3333333333333333,1.0
0,1.0,0.2,0.5,0.16666666666666666,0.36617647058823527,0.07746484096553544,0.3333333333333333,1.0
1,1.0,0.3125,0.125,0.0,0.49117647058823527,0.015175789316712771,0.3333333333333333,1.0
1,0.0,0.7250000000000001,0.0,0.16666666666666666,0.8647058823529412,0.2995388511917728,0.40425531914893614,1.0
1,0.0,0.4375,0.0,0.0,0.9014705882352941,0.2647385704347907,0.6312056737588653,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.06911764705882353,0.060507970265993034,0.3333333333333333,1.0
1,1.0,0.3125,0.0,0.0,0.8441176470588235,0.0,0.3333333333333333,1.0
1,0.0,0.5125000000000001,0.0,0.16666666666666666,0.23823529411764705,0.038061465167318204,0.3333333333333333,1.0
0,1.0,0.4625,0.0,0.16666666666666666,0.8735294117647059,0.057970539254838485,0.3829787234042553,0.0
1,0.0,0.35000000000000003,0.0,0.0,0.6838235294117647,0.015126992566498259,0.3333333333333333,0.5
1,0.0,0.7875000000000001,0.125,0.0,0.10441176470588236,0.15216446768991498,0.7943262411347518,1.0
0,0.0,0.5625,0.0,0.0,0.47941176470588237,0.015126992566498259,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.19852941176470587,0.0,0.3333333333333333,1.0
0,1.0,0.08750000000000001,0.5,0.16666666666666666,0.7058823529411764,0.05684821399990475,0.3333333333333333,0.5
1,0.0,0.4375,0.125,0.16666666666666666,0.8102941176470588,0.03952536767375352,0.3333333333333333,1.0
0,1.0,0.8125,0.0,0.0,0.4264705882352941,0.015126992566498259,0.3333333333333333,0.5
0,1.0,0.35000000000000003,0.0,0.0,0.5,0.015330377421392339,0.3333333333333333,1.0
0,1.0,0.2,0.0,0.0,0.45588235294117646,0.018542765081513996,0.3333333333333333,1.0
1,1.0,0.23750000000000002,0.0,0.0,0.7838235294117647,0.015712553569072387,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.03529411764705882,0.050748620223090936,0.02127659574468085,1.0
0,1.0,0.41250000000000003,0.0,0.0,0.5558823529411765,0.016908073949327893,0.3333333333333333,0.0
1,1.0,0.375,0.0,0.0,0.45294117647058824,0.018542765081513996,0.3333333333333333,1.0
0,1.0,0.275,0.0,0.0,0.5191176470588236,0.015411575213749286,0.3333333333333333,1.0
1,1.0,0.525,0.0,0.0,0.19705882352941176,0.025374310111545468,0.3333333333333333,1.0
1,0.0,0.275,0.0,0.0,0.6823529411764706,0.015126992566498259,0.3333333333333333,0.5
1,0.0,0.325,0.0,0.0,0.1338235294117647,0.15390495017656614,0.3333333333333333,1.0
1,0.0,0.23750000000000002,0.125,0.0,0.09411764705882353,0.17777475888549785,0.21985815602836878,0.0
0,1.0,0.45,0.0,0.0,0.9338235294117647,0.025130326360472913,0.3333333333333333,0.0
0,0.0,0.30000000000000004,0.0,0.0,0.5529411764705883,0.01727404957593672,0.3333333333333333,1.0
0,1.0,0.30000000000000004,0.0,0.0,0.55,0.015411575213749286,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.8911764705882352,0.05410739813385612,0.3333333333333333,0.0
0,1.0,0.28750000000000003,0.0,0.0,0.31176470588235294,0.014110458666029575,0.3333333333333333,0.0
0,0.0,0.025,0.125,0.3333333333333333,0.054411764705882354,0.29580589980036276,0.43971631205673756,1.0
1,1.0,0.35000000000000003,0.0,0.0,0.14411764705882352,0.05953203526170282,0.36170212765957444,1.0
1,0.0,0.625,0.0,0.16666666666666666,0.8602941176470588,0.4831284260198326,0.2553191489361702,0.0
1,0.0,0.35000000000000003,0.0,0.0,0.7544117647058823,0.015126992566498259,0.3333333333333333,0.5
1,1.0,0.35000000000000003,0.25,0.0,0.6485294117647059,0.04538097769949478,0.3333333333333333,0.5
0,1.0,0.23750000000000002,0.0,0.0,0.8441176470588235,0.0,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.0,0.0,0.1602941176470588,0.024105594605968193,0.8156028368794326,0.5
0,1.0,0.35000000000000003,0.0,0.0,0.775,0.015712553569072387,0.3333333333333333,1.0
1,1.0,0.0,0.125,0.3333333333333333,0.054411764705882354,0.29580589980036276,0.43971631205673756,1.0
1,0.0,0.35000000000000003,0.0,0.0,0.12205882352941176,0.21642978772242535,0.3333333333333333,0.0
1,0.0,0.21250000000000002,0.125,0.0,0.8985294117647059,0.2125586439344078,0.524822695035461,0.0
0,1.0,0.375,0.125,0.0,0.8455882352941176,0.04684488020593009,0.3333333333333333,0.0
1,0.0,0.375,0.0,0.0,0.8588235294117647,0.11111839809247648,0.8794326241134751,0.0
1,0.0,0.30000000000000004,0.0,0.0,0.08676470588235294,0.16231419173453318,0.5106382978723404,0.0
1,0.0,0.225,0.25,0.3333333333333333,0.8852941176470588,0.5121218935012878,0.24822695035460993,0.0
0,0.0,0.325,0.125,0.16666666666666666,0.24558823529411763,0.050748620223090936,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.5617647058823529,0.015411575213749286,0.3333333333333333,1.0
0,1.0,0.5375,0.125,0.16666666666666666,0.8397058823529412,0.05123658772523604,0.3333333333333333,1.0
1,0.0,0.325,0.0,0.0,0.5044117647058823,0.015330377421392339,0.3333333333333333,1.0
1,0.0,0.30000000000000004,0.125,0.0,0.22058823529411764,0.050748620223090936,0.3333333333333333,1.0
0,1.0,0.675,0.0,0.0,0.3411764705882353,0.027326180120125887,0.3333333333333333,1.0
1,0.0,0.3875,0.0,0.3333333333333333,0.6661764705882353,0.32179836714362564,0.5390070921985816,1.0
1,0.0,0.5,0.125,0.16666666666666666,0.11911764705882352,0.2625265161540666,0.8723404255319148,0.0
0,1.0,0.275,0.0,0.0,0.7705882352941177,0.014151057562208049,0.3333333333333333,1.0
0,1.0,0.3375,0.0,0.0,0.5367647058823529,0.015411575213749286,0.3333333333333333,1.0
1,0.0,0.375,0.0,0.0,0.18235294117647058,0.024105594605968193,0.3333333333333333,0.5
1,0.0,0.275,0.125,0.16666666666666666,0.2323529411764706,0.056604230248832196,0.3333333333333333,1.0
0,1.0,0.35000000000000003,1.0,0.3333333333333333,0.8352941176470589,0.13575255909676825,0.3333333333333333,1.0
1,0.0,0.45,0.0,0.0,0.9014705882352941,0.2647385704347907,0.46099290780141844,0.0
0,1.0,0.7625000000000001,0.0,0.0,0.43970588235294117,0.012174789178520372,0.3333333333333333,1.0
1,0.0,0.45,0.0,0.0,0.3367647058823529,0.025374310111545468,0.3333333333333333,1.0
1,0.0,0.3875,0.125,0.16666666666666666,0.6220588235294118,0.04006213192611313,0.3333333333333333,1.0
1,0.0,0.2,0.0,0.16666666666666666,0.010294117647058823,0.11316786160148591,0.12056737588652482,0.0
1,0.0,0.35000000000000003,0.25,0.0,0.6485294117647059,0.04538097769949478,0.3333333333333333,0.5
0,1.0,0.5625,0.0,0.0,0.029411764705882353,0.055628295244541985,0.3971631205673759,1.0
0,1.0,0.47500000000000003,0.0,0.16666666666666666,0.8647058823529412,0.2995388511917728,0.6028368794326241,1.0
0,1.0,0.2,0.25,0.0,0.4441176470588235,0.03513366015444757,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.125,0.0,0.8897058823529411,0.2608674266467732,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.5441176470588235,0.015411575213749286,0.3333333333333333,1.0
0,1.0,0.36250000000000004,0.125,0.0,0.052941176470588235,0.12999454257145598,0.4326241134751773,1.0
1,0.0,0.5125000000000001,0.0,0.0,0.11911764705882352,0.2625265161540666,0.8936170212765957,0.0
1,1.0,0.5625,0.0,0.0,0.75,0.015712553569072387,0.3333333333333333,1.0
0,1.0,0.5625,0.0,0.0,0.057352941176470586,0.06929138530460494,0.3333333333333333,1.0
1,1.0,0.025,0.125,0.16666666666666666,0.1661764705882353,0.050748620223090936,0.9716312056737588,1.0
1,0.0,0.30000000000000004,0.375,0.3333333333333333,0.13970588235294118,0.5133418122566507,0.44680851063829785,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.2338235294117647,0.025374310111545468,0.3333333333333333,1.0
0,1.0,0.3125,0.0,0.0,0.21911764705882353,0.025374310111545468,0.3333333333333333,1.0
0,1.0,0.45,0.0,0.0,0.16470588235294117,0.025374310111545468,0.3333333333333333,1.0
1,0.0,0.30000000000000004,0.0,0.0,0.23088235294117646,0.025374310111545468,0.9787234042553191,1.0
1,0.0,0.5,0.0,0.0,0.3779411764705882,0.025374310111545468,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.125,0.0,0.7102941176470589,0.031425107138144774,0.3333333333333333,1.0
1,1.0,0.037500000000000006,0.125,0.16666666666666666,0.8264705882352941,0.031034733136428686,0.3333333333333333,1.0
0,1.0,0.525,0.0,0.0,0.38529411764705884,0.016908073949327893,0.3333333333333333,1.0
0,1.0,0.28750000000000003,0.0,0.0,0.7397058823529412,0.01800600082915438,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.044117647058823525,0.06831545030031472,0.41843971631205673,1.0
0,1.0,0.1875,0.125,0.16666666666666666,0.31470588235294117,0.014110458666029575,0.3333333333333333,0.0
0,1.0,0.3125,0.125,0.0,0.5544117647058824,0.034743286152731485,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.2676470588235294,0.014102260811993537,0.3333333333333333,0.0
0,1.0,0.35000000000000003,0.0,0.0,0.4617647058823529,0.018542765081513996,0.3333333333333333,1.0
1,0.0,0.275,0.0,0.16666666666666666,0.041176470588235294,0.10735285047192313,0.8652482269503546,1.0
0,0.0,0.47500000000000003,0.0,0.0,0.19264705882352942,0.025374310111545468,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.0,0.0,0.4102941176470588,0.01537917417160685,0.3333333333333333,0.5
1,0.0,0.35000000000000003,0.0,0.0,0.41911764705882354,0.01537917417160685,0.3333333333333333,0.5
0,1.0,0.5,0.125,0.6666666666666666,0.49558823529411766,0.05445717323939373,0.3333333333333333,1.0
0,1.0,0.36250000000000004,0.125,0.0,0.9308823529411765,0.05410739813385612,0.3333333333333333,0.0
0,0.0,0.5625,0.0,0.16666666666666666,0.31029411764705883,0.028212719478023115,0.3333333333333333,0.0
0,1.0,0.4375,0.0,0.0,0.9426470588235294,0.013760683560491965,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.125,0.0,0.675,0.030253985132996517,0.3333333333333333,0.5
0,1.0,0.375,0.0,0.0,0.8,0.014151057562208049,0.3333333333333333,1.0
1,0.0,0.75,0.125,0.0,0.0058823529411764705,0.14687821814567664,0.7304964539007092,0.0
1,0.0,0.35000000000000003,0.0,0.0,0.25735294117647056,0.014110458666029575,0.3333333333333333,0.0
1,0.0,0.35000000000000003,0.0,0.0,0.11470588235294117,0.015126992566498259,0.3333333333333333,0.5
1,0.0,0.30000000000000004,0.0,0.0,0.8544117647058823,0.13526459159462315,0.1702127659574468,0.0
1,1.0,0.3125,0.125,0.0,0.08529411764705883,0.1082149914547131,0.9219858156028369,0.0
0,1.0,0.225,0.125,0.0,0.3588235294117647,0.012678957201736696,0.3333333333333333,1.0
0,1.0,0.23750000000000002,0.0,0.0,0.40147058823529413,0.015712553569072387,0.3333333333333333,1.0
0,1.0,0.275,0.0,0.0,0.9014705882352941,0.2647385704347907,0.3333333333333333,0.0
0,0.0,0.037500000000000006,0.375,0.16666666666666666,0.5808823529411765,0.04113566043083236,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.125,0.0,0.8823529411764706,0.16038672010106003,0.3333333333333333,0.0
1,0.0,0.275,0.0,0.0,0.8014705882352942,0.014151057562208049,0.3333333333333333,1.0
0,1.0,0.3375,0.0,0.3333333333333333,0.039705882352941174,0.41282050681475896,0.5602836879432624,0.0
0,1.0,0.25,0.0,0.0,0.2691176470588235,0.007831878409428937,0.3333333333333333,0.0
0,1.0,0.23750000000000002,0.0,0.0,0.4764705882352941,0.015175789316712771,0.3333333333333333,1.0
1,0.0,0.525,0.0,0.0,0.8970588235294118,0.4440992237022602,0.3333333333333333,0.0
1,0.0,0.0125,0.0,0.3333333333333333,0.275,0.030725752114070404,0.3333333333333333,0.0
0,1.0,0.4,0.0,0.0,0.9779411764705882,0.015468569817999833,0.3333333333333333,1.0
1,0.0,0.4375,0.125,0.0,0.06323529411764706,0.10149724044618187,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.5455882352941176,0.015411575213749286,0.3333333333333333,1.0
0,1.0,0.225,0.0,0.0,0.913235294117647,0.1434624456306609,0.3333333333333333,1.0
0,1.0,0.0125,0.625,0.3333333333333333,0.8323529411764706,0.09154270340242172,0.3333333333333333,1.0
1,0.0,0.45,0.0,0.0,0.3235294117647059,0.025374310111545468,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.6573529411764706,0.015086393670319786,0.3333333333333333,0.5
1,0.0,0.21250000000000002,0.0,0.0,0.9191176470588235,0.023422440102965045,0.3333333333333333,0.0
1,1.0,0.45,0.125,0.3333333333333333,0.04852941176470588,0.23422440102965048,0.3333333333333333,1.0
1,1.0,0.2625,0.0,0.0,0.5897058823529412,0.015216388212891242,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.25,0.0,0.36176470588235293,0.015468569817999833,0.3333333333333333,1.0
1,0.0,0.28750000000000003,0.125,0.0,0.611764705882353,0.22109807522194713,0.7234042553191489,0.0
1,0.0,0.30000000000000004,0.0,0.3333333333333333,0.9058823529411765,0.03259622914329302,1.0,1.0
0,1.0,0.275,0.0,0.0,0.6029411764705882,0.015216388212891242,0.3333333333333333,1.0
0,0.0,0.3875,0.0,0.0,0.6088235294117647,0.015330377421392339,0.3333333333333333,1.0
0,1.0,0.5750000000000001,0.0,0.0,0.3323529411764706,0.050748620223090936,0.3333333333333333,1.0
0,1.0,0.28750000000000003,0.0,0.0,0.21470588235294116,0.020494635090094415,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.0,0.0,0.20588235294117646,0.02469115560854232,0.3333333333333333,1.0
1,1.0,0.48750000000000004,0.0,0.0,0.975,0.015468569817999833,0.3333333333333333,1.0
0,1.0,0.325,0.0,0.0,0.4294117647058823,0.015712553569072387,0.3333333333333333,1.0
0,0.0,0.2625,0.125,0.0,0.7235294117647059,0.019177122834302632,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.125,0.0,0.9823529411764705,0.030937139635999665,0.3333333333333333,1.0
0,0.0,0.25,0.0,0.0,0.3926470588235294,0.016908073949327893,0.3333333333333333,1.0
0,1.0,0.42500000000000004,0.125,0.0,0.3382352941176471,0.04098927018018883,0.3333333333333333,1.0
0,1.0,0.6375000000000001,0.0,0.0,0.47205882352941175,0.015126992566498259,0.3333333333333333,1.0
1,1.0,0.037500000000000006,0.125,0.16666666666666666,0.34852941176470587,0.03659756266088288,0.3333333333333333,1.0
0,1.0,0.2625,0.0,0.0,0.375,0.015175789316712771,0.3333333333333333,1.0
0,0.0,0.35000000000000003,0.375,0.16666666666666666,0.7176470588235294,0.049707687947515,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.5397058823529411,0.015411575213749286,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.7161764705882353,0.013386510079847098,0.3333333333333333,0.5
1,0.0,0.41250000000000003,0.125,0.0,0.13529411764705881,0.17566830077223786,0.5531914893617021,0.5
0,1.0,0.35000000000000003,0.0,0.0,0.19852941176470587,0.0,0.3333333333333333,1.0
1,1.0,0.55,0.0,0.0,0.9632352941176471,0.015468569817999833,0.3333333333333333,1.0
0,0.0,0.35000000000000003,0.0,0.0,0.4338235294117647,0.015712553569072387,0.3333333333333333,1.0
1,0.0,0.42500000000000004,0.125,0.16666666666666666,0.32941176470588235,0.06343577527886367,0.3333333333333333,1.0
1,0.0,0.225,0.0,0.3333333333333333,0.24705882352941178,0.025374310111545468,0.3333333333333333,1.0
0,1.0,0.375,0.0,0.0,0.33088235294117646,0.025374310111545468,0.3333333333333333,1.0
0,0.0,0.125,0.0,0.3333333333333333,0.4514705882352941,0.04713766070721715,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.5764705882352941,0.015411575213749286,0.3333333333333333,0.0
0,1.0,0.2625,0.0,0.0,0.7852941176470588,0.015094396337354966,0.3333333333333333,0.5
0,1.0,0.36250000000000004,0.0,0.0,0.38088235294117645,0.015370976317570811,0.3333333333333333,1.0
0,0.0,0.35000000000000003,0.125,0.16666666666666666,0.48676470588235293,0.028106928123558056,0.3333333333333333,1.0
0,1.0,0.225,0.125,0.16666666666666666,0.6735294117647058,0.039452172548431745,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.7661764705882352,0.014151057562208049,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.125,0.0,0.14705882352941177,0.050748620223090936,0.3333333333333333,1.0
1,0.0,0.23750000000000002,0.0,0.0,0.25,0.050748620223090936,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.6426470588235293,0.015126992566498259,0.3333333333333333,0.5
1,1.0,0.4,0.0,0.0,0.9470588235294117,0.015712553569072387,0.8085106382978723,1.0
1,1.0,0.35000000000000003,0.0,0.0,0.004411764705882353,0.051822148727810165,0.5035460992907801,1.0
1,0.0,0.35000000000000003,0.125,0.0,0.7,0.031425107138144774,0.3333333333333333,1.0
1,0.0,0.525,0.125,0.0,0.9220588235294117,0.050748620223090936,0.3333333333333333,1.0
0,1.0,0.21250000000000002,0.0,0.0,0.9661764705882353,0.013907073811135496,0.3333333333333333,1.0
0,1.0,0.625,0.125,0.0,0.10588235294117647,0.1091095334796455,0.900709219858156,1.0
1,0.0,0.17500000000000002,0.125,0.3333333333333333,0.04852941176470588,0.23422440102965048,0.3333333333333333,1.0
0,0.0,0.2625,0.25,0.3333333333333333,0.9941176470588236,0.06709553154495196,0.3333333333333333,1.0
1,0.0,0.30000000000000004,0.25,0.5,0.34852941176470587,0.03659756266088288,0.3333333333333333,1.0
0,1.0,0.8,0.125,0.6666666666666666,0.13970588235294118,0.5133418122566507,0.44680851063829785,1.0
0,1.0,0.3875,0.0,0.0,0.8044117647058824,0.020494635090094415,0.3333333333333333,1.0
1,0.0,0.5625,0.125,0.16666666666666666,0.8397058823529412,0.05123658772523604,0.3333333333333333,1.0
0,1.0,0.25,0.0,0.0,0.4485294117647059,0.018542765081513996,0.3333333333333333,1.0
0,1.0,0.3125,0.125,0.0,0.4823529411764706,0.015175789316712771,0.3333333333333333,1.0
1,0.0,0.35000000000000003,0.0,0.0,0.17058823529411765,0.025374310111545468,0.3333333333333333,1.0
1,1.0,0.35000000000000003,0.0,0.0,0.7338235294117647,0.015834545444608664,0.3333333333333333,1.0
1,1.0,0.05,0.0,0.3333333333333333,0.425,0.15977676072337862,0.07092198581560283,1.0
1,0.0,0.1625,0.0,0.16666666666666666,0.23823529411764705,0.038061465167318204,0.3333333333333333,1.0
1,1.0,0.42500000000000004,0.0,0.0,0.0661764705882353,0.051822148727810165,0.3333333333333333,1.0
1,0.0,0.0625,0.25,0.16666666666666666,0.2852941176470588,0.03758969818624431,0.3333333333333333,0.0
1,1.0,0.65,0.0,0.0,0.058823529411764705,0.05953203526170282,0.3546099290780142,1.0
0,1.0,0.45,0.125,0.3333333333333333,0.825,0.05416439273810667,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.125,0.0,0.7308823529411764,0.03897240290032268,0.3333333333333333,1.0
0,1.0,0.375,0.0,0.0,0.032352941176470584,0.05416439273810667,0.375886524822695,0.0
1,1.0,0.6125,0.125,0.0,0.12352941176470589,0.17391981561855152,0.6099290780141844,0.0
0,1.0,0.35000000000000003,0.0,0.0,0.7764705882352941,0.015712553569072387,0.3333333333333333,1.0
1,1.0,0.36250000000000004,0.0,0.0,0.5573529411764706,0.015411575213749286,0.3333333333333333,0.0
0,1.0,0.8125,0.0,0.0,0.10735294117647058,0.051822148727810165,0.8865248226950354,1.0
1,0.0,0.35000000000000003,0.125,0.0,0.1264705882352941,0.10122885832000206,0.6808510638297872,1.0
1,0.0,0.625,0.0,0.0,0.8411764705882353,0.020494635090094415,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.6882352941176471,0.015126992566498259,0.3333333333333333,0.5
1,1.0,0.6000000000000001,0.0,0.0,0.1411764705882353,0.051822148727810165,0.8226950354609929,1.0
0,1.0,0.42500000000000004,0.0,0.0,0.6308823529411764,0.015712553569072387,0.3333333333333333,1.0
0,1.0,0.5875,0.0,0.0,0.008823529411764706,0.07514699533034619,0.9361702127659575,1.0
0,1.0,0.6000000000000001,0.0,0.0,0.17794117647058824,0.025374310111545468,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.7926470588235294,0.015712553569072387,0.3333333333333333,1.0
0,1.0,0.47500000000000003,0.0,0.0,0.9397058823529412,0.013760683560491965,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.19852941176470587,0.0,0.3333333333333333,1.0
0,1.0,0.7000000000000001,0.0,0.0,0.06470588235294117,0.051822148727810165,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.6191176470588236,0.015078195816283748,0.3333333333333333,0.5
1,0.0,0.0,0.25,0.16666666666666666,0.2852941176470588,0.03758969818624431,0.3333333333333333,0.0
0,1.0,0.35000000000000003,0.0,0.0,0.4,0.014151057562208049,0.3333333333333333,1.0
0,1.0,0.47500000000000003,0.0,0.0,0.38676470588235295,0.016908073949327893,0.3333333333333333,1.0
1,0.0,0.41250000000000003,0.125,0.3333333333333333,0.825,0.05416439273810667,0.3333333333333333,1.0
1,0.0,0.28750000000000003,0.0,0.0,0.9235294117647058,0.026919605597338588,0.3333333333333333,0.0
0,0.0,0.275,0.0,0.0,0.7485294117647059,0.019201521209409888,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.0029411764705882353,0.10149724044618187,0.0070921985815602835,1.0
0,1.0,0.42500000000000004,0.125,0.0,0.37058823529411766,0.04098927018018883,0.3333333333333333,1.0
0,1.0,0.36250000000000004,0.125,0.0,0.4632352941176471,0.013752485706455927,0.3333333333333333,1.0
0,1.0,0.275,0.0,0.0,0.6044117647058823,0.014679623960531627,0.3333333333333333,1.0
1,0.0,0.025,0.0,0.16666666666666666,0.36911764705882355,0.023983602730431916,0.3333333333333333,1.0
0,1.0,0.1125,0.625,0.3333333333333333,0.8323529411764706,0.09154270340242172,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.2,0.0,0.3333333333333333,1.0
0,1.0,0.625,0.0,0.0,0.7808823529411765,0.015712553569072387,0.3333333333333333,1.0
1,0.0,0.7875000000000001,0.0,0.0,0.7191176470588235,0.018713553707264782,0.3333333333333333,1.0
1,1.0,0.3125,0.125,0.0,0.09411764705882353,0.17777475888549785,0.21985815602836878,0.0
0,0.0,0.35000000000000003,0.375,0.16666666666666666,0.7176470588235294,0.049707687947515,0.3333333333333333,1.0
1,0.0,0.4375,0.125,0.0,0.13676470588235293,0.17566830077223786,0.6170212765957447,1.0
0,1.0,0.7250000000000001,0.0,0.0,0.08970588235294118,0.057970539254838485,0.1773049645390071,0.0
0,1.0,0.375,0.0,0.0,0.7602941176470588,0.015712553569072387,0.3333333333333333,1.0
1,1.0,0.1125,0.125,0.16666666666666666,0.8264705882352941,0.031034733136428686,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.125,0.0,0.7323529411764705,0.03897240290032268,0.3333333333333333,1.0
0,1.0,0.2625,0.0,0.0,0.9544117647058823,0.014151057562208049,0.3333333333333333,1.0
0,1.0,0.6875,0.0,0.0,0.060294117647058824,0.05953203526170282,0.45390070921985815,1.0
0,1.0,0.8875000000000001,0.0,0.0,0.8867647058823529,0.09662576327876685,0.3333333333333333,0.0
0,1.0,0.2625,0.0,0.0,0.7617647058823529,0.015712553569072387,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.2588235294117647,0.028220722145058292,0.3333333333333333,0.0
1,0.0,0.675,0.125,0.0,0.6676470588235294,0.1527664244005612,0.6737588652482269,0.0
0,1.0,0.35000000000000003,0.0,0.0,0.8294117647058823,0.029473237129564348,0.3333333333333333,1.0
0,0.0,0.3125,0.125,0.3333333333333333,0.054411764705882354,0.29580589980036276,0.43971631205673756,1.0
0,1.0,0.30000000000000004,0.0,0.0,0.5911764705882353,0.015216388212891242,0.3333333333333333,1.0
0,1.0,0.21250000000000002,0.0,0.0,0.3838235294117647,0.016908073949327893,0.3333333333333333,1.0
0,0.0,0.2625,0.0,0.0,0.6367647058823529,0.015126992566498259,0.3333333333333333,0.5
0,0.0,0.35000000000000003,0.0,0.0,0.40588235294117647,0.014891206669461744,0.3333333333333333,0.5
0,0.0,0.4625,0.0,0.0,0.7205882352941176,0.018713553707264782,0.3333333333333333,1.0
1,0.0,0.2,0.0,0.0,0.0,0.16883675574220638,0.2978723404255319,1.0
0,1.0,0.225,0.125,0.0,0.8985294117647059,0.2125586439344078,0.524822695035461,0.0
1,0.0,0.41250000000000003,0.0,0.3333333333333333,0.2647058823529412,0.050748620223090936,0.3333333333333333,1.0
1,1.0,0.35000000000000003,0.0,0.0,0.014705882352941176,0.051822148727810165,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.7970588235294117,0.04396587194327397,0.3333333333333333,1.0
1,1.0,0.325,0.0,0.0,0.11764705882352941,0.11027245763075773,0.3333333333333333,1.0
1,1.0,0.36250000000000004,0.0,0.0,0.7044117647058823,0.015126992566498259,0.3333333333333333,0.5
0,1.0,0.35000000000000003,0.0,0.0,0.9529411764705882,0.015712553569072387,0.3333333333333333,1.0
1,1.0,0.45,0.0,0.0,0.8485294117647059,0.05130978285055781,0.851063829787234,1.0
1,0.0,0.675,0.125,0.0,0.8808823529411764,0.11594107850967697,0.3333333333333333,0.0
0,1.0,0.30000000000000004,0.0,0.0,0.5235294117647059,0.014630827210317117,0.3333333333333333,1.0
0,1.0,0.5875,0.0,0.0,0.6705882352941176,0.06640417918791278,0.7446808510638298,1.0
1,0.0,0.42500000000000004,0.0,0.0,0.8235294117647058,0.020494635090094415,0.9787234042553191,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.6897058823529412,0.04713766070721715,0.3333333333333333,0.5
1,0.0,0.45,0.125,0.0,0.16176470588235295,0.050748620223090936,0.3333333333333333,1.0
0,1.0,0.4,0.0,0.0,0.5602941176470588,0.015411575213749286,0.3333333333333333,1.0
1,0.0,0.375,0.0,0.0,0.09852941176470588,0.18249984580226933,0.2765957446808511,1.0
0,1.0,0.275,0.0,0.0,0.5735294117647058,0.015411575213749286,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.25441176470588234,0.014102260811993537,0.3333333333333333,0.0
1,0.0,0.55,0.0,0.16666666666666666,0.010294117647058823,0.11316786160148591,0.12056737588652482,0.0
0,1.0,0.35000000000000003,0.0,0.0,0.3191176470588235,0.014110458666029575,0.3333333333333333,0.0
0,1.0,0.5,0.0,0.0,0.6558823529411765,0.015126992566498259,0.3333333333333333,0.5
1,0.0,0.625,0.0,0.0,0.9897058823529412,0.020494635090094415,0.3333333333333333,1.0
0,1.0,0.35000000000000003,0.0,0.0,0.8573529411764705,0.4328841690069588,0.624113475177305,1.0
0,1.0,0.48750000000000004,0.0,0.0,0.3676470588235294,0.015468569817999833,0.3333333333333333,1.0
0,1.0,0.28750000000000003,0.25,0.16666666666666666,0.34558823529411764,0.022446505098674838,0.3333333333333333,1.0
1,0.0,0.025,0.125,0.16666666666666666,0.2647058823529412,0.050748620223090936,0.3333333333333333,1.0
